"ensembl"	"hgnc_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000011566"	"ENSG00000011566"	"MAP4K3"	1615,17518272983	0,669990784564886	0,103920643098973	3,36786584578347	0,000757524471180612	0,0126687212960096
"ENSG00000223573"	"ENSG00000223573"	"TINCR"	58,6475083962996	1,57018911272025	0,371364320422	3,36647610976628	0,00076135176651564	0,0127172572713129
"ENSG00000119333"	"ENSG00000119333"	"DYNC2I2"	489,448929015533	-0,755998970124252	0,129587806607906	-3,364506133231	0,000766807799594452	0,0127928480837681
"ENSG00000205534"	"ENSG00000205534"	"SMG1P2"	438,168507537662	0,835754347608031	0,153415422069921	3,36181552447166	0,000774318352823707	0,0129024901772939
"ENSG00000102804"	"ENSG00000102804"	"TSC22D1"	24134,583708452	0,825030176307192	0,150263006512405	3,36097478700122	0,000776679150834035	0,0129261601531664
"ENSG00000069869"	"ENSG00000069869"	"NEDD4"	5696,60570637893	0,566163900550834	0,0732692720489724	3,35971538500206	0,000780228066329049	0,0129538589708037
"ENSG00000175197"	"ENSG00000175197"	"DDIT3"	5800,35490220257	0,598293484967608	0,0828242443554224	3,36004858400364	0,000779287670940573	0,0129538589708037
"ENSG00000092036"	"ENSG00000092036"	"HAUS4"	119,481227824043	-1,17189555792901	0,253694029781998	-3,35796454753409	0,000785186830282186	0,013020462431712
"ENSG00000133119"	"ENSG00000133119"	"RFC3"	345,898762862005	-0,864608271146063	0,162291944044533	-3,35573200723151	0,000791552318715571	0,0131102044884132
"ENSG00000172037"	"ENSG00000172037"	"LAMB2"	1616,19338321355	-0,680187824020686	0,107350323248833	-3,35525607301423	0,000792915496067732	0,0131169787297751
"ENSG00000163625"	"ENSG00000163625"	"WDFY3"	1812,12642206221	0,673440661912403	0,10536409872306	3,35446956027583	0,000795173013145315	0,013138513715996
"ENSG00000128944"	"ENSG00000128944"	"KNSTRN"	102,62025228212	-1,22182317658018	0,268909745475744	-3,35362771990545	0,00079759594477051	0,0131627268340459
"ENSG00000177374"	"ENSG00000177374"	"HIC1"	82,535283825736	1,45613325504662	0,338867319228551	3,3527377548035	0,000800164835032648	0,013189287754429
"ENSG00000101096"	"ENSG00000101096"	"NFATC2"	397,265450791625	0,872258895190079	0,164746277249941	3,35217829749336	0,000801783640638791	0,0132001433627083
"ENSG00000164611"	"ENSG00000164611"	"PTTG1"	332,068589520915	-0,860372140115527	0,161282187148608	-3,35047626566238	0,000806727224861522	0,0132656449284346
"ENSG00000080824"	"ENSG00000080824"	"HSP90AA1"	11209,3744777652	0,571795677498768	0,075188823449654	3,34884449505143	0,000811493277475197	0,0133280741761667
"ENSG00000137601"	"ENSG00000137601"	"NEK1"	256,60237851912	0,987459194522727	0,199467583520458	3,34620384296314	0,000819261440755333	0,0134396026564004
"ENSG00000115107"	"ENSG00000115107"	"STEAP3"	387,144050761579	-0,847536096771327	0,157704233704023	-3,34509787328474	0,000822535390407608	0,0134699360546577
"ENSG00000176890"	"ENSG00000176890"	"TYMS"	556,801787482966	-0,738163595781755	0,125026953322757	-3,34458758426487	0,000824050063429628	0,0134699360546577
"ENSG00000198265"	"ENSG00000198265"	"HELZ"	2506,28123342653	0,588638805674132	0,0803197498484156	3,34461706094857	0,000823962498449622	0,0134699360546577
"ENSG00000157107"	"ENSG00000157107"	"FCHO2"	1081,71831409974	0,706744836927857	0,115863984770824	3,33792107782956	0,000844077205259388	0,0137809137062955
"ENSG00000164284"	"ENSG00000164284"	"GRPEL2"	723,367329358588	0,703050095996462	0,114904677134123	3,33363363050351	0,000857194845817307	0,013978478701602
"ENSG00000151458"	"ENSG00000151458"	"ANKRD50"	911,996228322715	0,676782626463417	0,107089806306919	3,33162080283235	0,000863418169292369	0,0140632814849078
"ENSG00000176845"	"ENSG00000176845"	"METRNL"	281,521451685991	0,923244265362154	0,181161429338344	3,32987141669937	0,000868860978547875	0,0141351856474528
"ENSG00000198142"	"ENSG00000198142"	"SOWAHC"	948,076220625857	0,716356521179757	0,119062426606431	3,328980707658	0,000871644419319999	0,0141637066576738
"ENSG00000135932"	"ENSG00000135932"	"CAB39"	3303,83097810993	0,605747645520526	0,0858475281064629	3,32854832076422	0,000872998594986846	0,0141689630286708
"ENSG00000152894"	"ENSG00000152894"	"PTPRK"	2006,13703017567	0,612134966476821	0,0877803375474805	3,32802281967536	0,000874647017218516	0,014178977058612
"ENSG00000100911"	"ENSG00000100911"	"PSME2"	527,102192467762	-0,747378447380946	0,128438073418823	-3,32750590229822	0,000876271328644333	0,0141885770964354
"ENSG00000100867"	"ENSG00000100867"	"DHRS2"	6111,46921399884	-1,02945989910956	0,213277600772312	-3,32646230331031	0,00087955915964671	0,0142250585501921
"ENSG00000121068"	"ENSG00000121068"	"TBX2"	203,811535855529	0,994852758714635	0,203133067237244	3,32222009884022	0,000893042195731143	0,0144261469620635
"ENSG00000054965"	"ENSG00000054965"	"FAM168A"	509,976802959151	-0,772745882312944	0,136336226432952	-3,32080397234404	0,000897585565552372	0,0144825220301038
"ENSG00000103351"	"ENSG00000103351"	"CLUAP1"	176,543224364718	-1,04456120258893	0,218543501219291	-3,31540951136261	0,000915089620599845	0,0147323319545426
"ENSG00000110583"	"ENSG00000110583"	"NAA40"	200,381592401362	-0,986016146251388	0,200887286321277	-3,31537230875944	0,000915211427160792	0,0147323319545426
"ENSG00000135924"	"ENSG00000135924"	"DNAJB2"	6576,53724701463	0,560973988936902	0,072724969783672	3,31349727134579	0,000921370061245872	0,0148141219087099
"ENSG00000077152"	"ENSG00000077152"	"UBE2T"	41,5213498860057	-1,81923545187368	0,452789083353166	-3,31111218665205	0,000929259457532402	0,0149061024068821
"ENSG00000181019"	"ENSG00000181019"	"NQO1"	16289,1402797191	-0,544361077704994	0,0677575599180493	-3,31123313732596	0,000928857874409655	0,0149061024068821
"ENSG00000176105"	"ENSG00000176105"	"YES1"	1825,53652842779	0,616381989354042	0,089527014693937	3,31053135600771	0,000931190186453701	0,0149196637449639
"ENSG00000146063"	"ENSG00000146063"	"TRIM41"	597,672944981826	-0,72659823018856	0,122922637181387	-3,30775713499032	0,000940463300883151	0,0150506973192557
"ENSG00000059145"	"ENSG00000059145"	"UNKL"	264,945316583062	-0,91625597873856	0,180283329179555	-3,30732731335749	0,000941907653574561	0,0150562843182436
"ENSG00000108984"	"ENSG00000108984"	"MAP2K6"	8,86015548453221	-4,66838708958426	1,31584590238893	-3,30463246622551	0,00095101022451904	0,0151731070971034
"ENSG00000161692"	"ENSG00000161692"	"DBF4B"	137,522890539301	-1,11248334711258	0,239842255472864	-3,30418568467073	0,000952527200465573	0,0151731070971034
"ENSG00000198648"	"ENSG00000198648"	"STK39"	596,433835951535	0,743430038220966	0,128142523977484	3,30436786382767	0,00095190836958505	0,0151731070971034
"ENSG00000163584"	"ENSG00000163584"	"RPL22L1"	391,14191325008	-0,933398650878149	0,185695673743614	-3,30324685821736	0,000955722142840965	0,0152063799741143
"ENSG00000134259"	"ENSG00000134259"	"NGF"	106,428537263072	1,32789445903527	0,305188954847533	3,30252600241971	0,00095818203765407	0,0152278941868561
"ENSG00000136810"	"ENSG00000136810"	"TXN"	2372,53029649173	-0,668081731465423	0,105443564005741	-3,30111879987735	0,000963000972320652	0,0152868064278199
"ENSG00000123143"	"ENSG00000123143"	"PKN1"	1451,93946071868	-0,621404866981778	0,0913287829154263	-3,3002177118783	0,000966098506706012	0,0153020831098107
"ENSG00000126602"	"ENSG00000126602"	"TRAP1"	1135,41383544359	-0,653504762972814	0,101056192441965	-3,30019125907935	0,000966189578767416	0,0153020831098107
"ENSG00000134371"	"ENSG00000134371"	"CDC73"	1776,61964641766	0,597092821557961	0,0840395278461532	3,29717251702342	0,000976634927540312	0,0154497127144956
"ENSG00000065559"	"ENSG00000065559"	"MAP2K4"	1945,40916694278	0,583422487545212	0,0799718532271139	3,29394001658449	0,000987935785325945	0,0155925984395818
"ENSG00000103148"	"ENSG00000103148"	"NPRL3"	284,803733604909	-0,878444583330384	0,16952817512784	-3,29411074536292	0,00098733589998452	0,0155925984395818
"ENSG00000138381"	"ENSG00000138381"	"ASNSD1"	910,740848520488	0,676671085189798	0,108305790474412	3,2931857440629	0,00099059009442542	0,0156165619587916
"ENSG00000092621"	"ENSG00000092621"	"PHGDH"	1075,73738132828	-0,693993570223805	0,11365302163968	-3,29066103855554	0,00099952272703837	0,0157393343970177
"ENSG00000097096"	"ENSG00000097096"	"SYDE2"	259,864166353645	0,935995958429183	0,187267432068686	3,28939181588845	0,00100404146290757	0,0157563447381168
"ENSG00000111727"	"ENSG00000111727"	"HCFC2"	410,210341658245	0,793938809560487	0,1440703149319	3,28963541021279	0,00100317274515065	0,0157563447381168
"ENSG00000188985"	"ENSG00000188985"	"DHFRP1"	16,9510511213569	-3,11738944784805	0,850292059887144	-3,28991599453408	0,00100217297424033	0,0157563447381168
"ENSG00000115365"	"ENSG00000115365"	"LANCL1"	394,634384344778	-0,85444483093022	0,162624495480319	-3,28637349097817	0,00101486348879023	0,0159080141167608
"ENSG00000083896"	"ENSG00000083896"	"YTHDC1"	4559,82314249059	0,566630605453712	0,0750879001645175	3,28455856287557	0,00102142268205578	0,0159925940890898
"ENSG00000132950"	"ENSG00000132950"	"ZMYM5"	746,271774996768	0,709566052182376	0,118650399375388	3,28331007930163	0,0010259574863277	0,0160270881415305
"ENSG00000173221"	"ENSG00000173221"	"GLRX"	222,925051837512	-0,934193521528356	0,187059848914904	-3,28340648776937	0,0010256066439141	0,0160270881415305
"ENSG00000196083"	"ENSG00000196083"	"IL1RAP"	314,141180084447	0,868174572150852	0,167156431321281	3,27941059651626	0,0010402416459751	0,0162317842306693
"ENSG00000118193"	"ENSG00000118193"	"KIF14"	265,169217282229	-0,917464805151188	0,18222707463339	-3,2786829638416	0,00104292731890514	0,0162552401961326
"ENSG00000132510"	"ENSG00000132510"	"KDM6B"	8178,62049813748	0,541591236426876	0,0676185197428874	3,27707907936249	0,00104886988748797	0,0163293480671541
"ENSG00000104889"	"ENSG00000104889"	"RNASEH2A"	111,634670989297	-1,20746810529577	0,270870774978059	-3,27635236901306	0,00105157272965076	0,0163529075955985
"ENSG00000110628"	"ENSG00000110628"	"SLC22A18"	112,674515587614	-1,17248557029674	0,260287749499304	-3,27516593438072	0,00105599926942548	0,0164031886517424
"ENSG00000101596"	"ENSG00000101596"	"SMCHD1"	1195,04166183159	0,681824453456166	0,110579600868601	3,27207234077569	0,00106762255038555	0,016565019413262
"ENSG00000244563"	"ENSG00000244563"	"RPS26P19"	30,492105222869	2,22197992495065	0,581351472634068	3,27165237293181	0,00106920955003989	0,0165709398922191
"ENSG00000139800"	"ENSG00000139800"	"ZIC5"	328,240290465861	0,866022110923319	0,167023265667516	3,26913803739328	0,00107875660428135	0,0166812902576554
"ENSG00000179029"	"ENSG00000179029"	"TMEM107"	32,3750529945041	-1,99481848974554	0,512269742694997	-3,2694074042603	0,00107773004687176	0,0166812902576554
"ENSG00000127870"	"ENSG00000127870"	"RNF6"	1781,90974433235	0,599215845192	0,0855042594548739	3,26551971763886	0,00109263398140655	0,0168768981375234
"ENSG00000151849"	"ENSG00000151849"	"CENPJ"	141,539413654286	-1,1098810721716	0,241985180107416	-3,26417126793042	0,00109784779821701	0,016938399194264
"ENSG00000123416"	"ENSG00000123416"	"TUBA1B"	3819,91714381501	-0,55218649625059	0,0711535011924203	-3,2631773891588	0,00110170537504765	0,0169788607519956
"ENSG00000105810"	"ENSG00000105810"	"CDK6"	2649,87256109898	-0,583505995508899	0,0807671229934196	-3,26254032263063	0,00110418463211006	0,0169980135919564
"ENSG00000248098"	"ENSG00000248098"	"BCKDHA"	319,526177881181	-0,903653639998909	0,178977664356573	-3,2610417735484	0,00111003685616339	0,0170689895544498
"ENSG00000168393"	"ENSG00000168393"	"DTYMK"	276,206750136455	-0,872864075080107	0,169580115484842	-3,26019400033682	0,00111336032010301	0,01710096572118
"ENSG00000160062"	"ENSG00000160062"	"ZBTB8A"	391,865726155549	0,807020106697385	0,149569398524611	3,25614805903793	0,00112934843273705	0,0173271795812904
"ENSG00000147050"	"ENSG00000147050"	"KDM6A"	2305,63313720411	0,581307993790571	0,0802645514167112	3,25558405520679	0,0011315939545508	0,0173422765810589
"ENSG00000197329"	"ENSG00000197329"	"PELI1"	101,508560228662	1,23433915958836	0,281346405774917	3,24986970091187	0,00115457896297797	0,0176748296258999
"ENSG00000103489"	"ENSG00000103489"	"XYLT1"	45,1424107443642	1,75859121307698	0,443183913185465	3,24603662334412	0,0011702378391469	0,0178946157672441
"ENSG00000158486"	"ENSG00000158486"	"DNAH3"	57,3619837665165	-1,54477578238566	0,377806338208118	-3,24180845719688	0,0011877382202923	0,0181327394149082
"ENSG00000167325"	"ENSG00000167325"	"RRM1"	857,131272625517	-0,678867034153461	0,110705458202682	-3,241638126789	0,00118844825873516	0,0181327394149082
"ENSG00000099625"	"ENSG00000099625"	"CBARP"	74,7317878860933	1,42862517100603	0,342671799832723	3,23523899996209	0,00121540947765515	0,0185109394683762
"ENSG00000196693"	"ENSG00000196693"	"ZNF33B"	143,209764425529	-1,09347646333924	0,239087636198784	-3,23511694555441	0,00121592917290636	0,0185109394683762
"ENSG00000137877"	"ENSG00000137877"	"SPTBN5"	68,7669102586221	1,4699076364455	0,355926065301516	3,23074859794654	0,00123466484122888	0,0187753734207671
"ENSG00000035499"	"ENSG00000035499"	"DEPDC1B"	94,5776417410249	-1,2268715209955	0,280814152853192	-3,22943666400464	0,00124034351514852	0,018840886522372
"ENSG00000197457"	"ENSG00000197457"	"STMN3"	153,48029495799	-1,06366446466789	0,230307580984614	-3,22900558239795	0,00124221469955706	0,0188484828640297
"ENSG00000139625"	"ENSG00000139625"	"MAP3K12"	279,2661408382	-0,889567595215448	0,176438587059371	-3,2281350962292	0,00124600114460622	0,0188850912181937
"ENSG00000136824"	"ENSG00000136824"	"SMC2"	807,821242361723	-0,712163175090898	0,121512411082329	-3,22735078333021	0,00124942187704901	0,018916082096688
"ENSG00000164309"	"ENSG00000164309"	"CMYA5"	246,735806246265	1,00150338065954	0,211212471263207	3,22662471862406	0,0012525962909571	0,018943279660932
"ENSG00000144554"	"ENSG00000144554"	"FANCD2"	64,4722355189712	-1,56668032020944	0,386449179251237	-3,2259877550392	0,00125538727804109	0,0189438078059614
"ENSG00000198900"	"ENSG00000198900"	"TOP1"	6175,68710043109	0,587862601649908	0,0830300649032253	3,22609168091236	0,00125493151378824	0,0189438078059614
"ENSG00000107957"	"ENSG00000107957"	"SH3PXD2A"	164,129800591452	-1,23419715600945	0,283541844987796	-3,2242054291803	0,00126322744656991	0,0190412145921014
"ENSG00000030582"	"ENSG00000030582"	"GRN"	1283,1159022416	-0,67098842271638	0,108980302267674	-3,22065928808211	0,00127896097002603	0,0192572578915091
"ENSG00000065243"	"ENSG00000065243"	"PKN2"	2087,24020472803	0,615144347965614	0,0916789917850347	3,21932366640394	0,00128493360934032	0,0193260200520802
"ENSG00000111667"	"ENSG00000111667"	"USP5"	926,163033691104	-0,655870086039381	0,104422027681963	-3,21646776542528	0,00129779111911346	0,0194980705075987
"ENSG00000169251"	"ENSG00000169251"	"NMD3"	1872,21785742788	0,619384324607833	0,0931478325877613	3,21407719632941	0,00130864485171879	0,0196396733368758
"ENSG00000158406"	"ENSG00000158406"	"H4C8"	215,578845204912	0,968932753293834	0,202034414319103	3,21199116240107	0,00131818430255231	0,0197612645661796
"ENSG00000168476"	"ENSG00000168476"	"REEP4"	387,024304861802	-0,832989200053752	0,159737553699149	-3,21145020800758	0,00132066854771506	0,0197769395701949
"ENSG00000173530"	"ENSG00000173530"	"TNFRSF10D"	1967,68744055862	0,694667723687913	0,11669968299085	3,21052906131106	0,00132490870796258	0,0198188465814598
"ENSG00000136891"	"ENSG00000136891"	"TEX10"	1127,34854860974	0,6551250993108	0,104407679704442	3,20977441754739	0,00132839179010448	0,0198318278913496
"ENSG00000157557"	"ENSG00000157557"	"ETS2"	2426,70248829567	0,581500013147677	0,0814713866643986	3,20971599789828	0,00132866177987437	0,0198318278913496
"ENSG00000179119"	"ENSG00000179119"	"SPTY2D1"	3809,66362014569	0,552896376566134	0,0725729347845666	3,20913543399462	0,00133134764247739	0,0198503644697795
"ENSG00000136450"	"ENSG00000136450"	"SRSF1"	4754,0656046715	-0,575461691751448	0,0796232298902644	-3,20838142466114	0,00133484339366696	0,0198619469594294
"ENSG00000160446"	"ENSG00000160446"	"ZDHHC12"	78,4028361856122	-1,35183612071169	0,321627782508167	-3,20816850044814	0,00133583208889373	0,0198619469594294
"ENSG00000174705"	"ENSG00000174705"	"SH3PXD2B"	99,1718899983708	-1,27219214060027	0,296814892044638	-3,20803357958559	0,00133645893194677	0,0198619469594294
"ENSG00000108256"	"ENSG00000108256"	"NUFIP2"	8291,75918113416	0,524192342775419	0,0637074167880562	3,20515809728611	0,00134988313271069	0,0200397877163864
"ENSG00000106003"	"ENSG00000106003"	"LFNG"	18,2451806592522	-2,72737516380905	0,75137408487269	-3,20396352799012	0,0013554964685982	0,0201014131109164
"ENSG00000033030"	"ENSG00000033030"	"ZCCHC8"	1853,2051306739	0,577658338465913	0,0805808754807258	3,19751227482682	0,00138618511621361	0,0205078612228025
"ENSG00000148985"	"ENSG00000148985"	"PGAP2"	97,6699051328344	-1,29979448346443	0,306423865593405	-3,19751361913998	0,00138617865509397	0,0205078612228025
"ENSG00000166173"	"ENSG00000166173"	"LARP6"	896,39157647467	0,711443285881407	0,122430713004026	3,19726379334681	0,00138737986012994	0,0205078612228025
"ENSG00000186350"	"ENSG00000186350"	"RXRA"	675,581275869183	-0,690869285443922	0,116036708281202	-3,19613759246912	0,00139280675252229	0,0205659660869215
"ENSG00000124224"	"ENSG00000124224"	"PPP4R1L"	338,699201419236	0,832710344295317	0,160440568649268	3,19564028357522	0,00139520938989707	0,0205660901333278
"ENSG00000127946"	"ENSG00000127946"	"HIP1"	582,53447070241	-0,802914892150723	0,15112263316889	-3,19551666103536	0,00139580723753509	0,0205660901333278
"ENSG00000115604"	"ENSG00000115604"	"IL18R1"	43,268994440514	1,70528695493014	0,433916415198114	3,1925202790442	0,00141037041036415	0,0207584175923726
"ENSG00000164142"	"ENSG00000164142"	"FHIP1A"	16,8557244201063	2,62801798020499	0,723104171802067	3,19181947803332	0,0014137966335783	0,0207643828224368
"ENSG00000167588"	"ENSG00000167588"	"GPD1"	67,4213922154535	1,43262127561559	0,348562084724309	3,19203184848865	0,00141275754275209	0,0207643828224368
"ENSG00000138166"	"ENSG00000138166"	"DUSP5"	3272,72380934316	0,58224580701366	0,0822245310962603	3,1893864704032	0,00142575128832261	0,020917612551303
"ENSG00000116133"	"ENSG00000116133"	"DHCR24"	134,920584343949	1,1816225554187	0,270215704102819	3,18864722640564	0,00142940200195979	0,0209190312518557
"ENSG00000159459"	"ENSG00000159459"	"UBR1"	1110,93745594566	0,636797790940765	0,0993406314761061	3,1890052059611	0,00142763306592613	0,0209190312518557
"ENSG00000182326"	"ENSG00000182326"	"C1S"	63,7574131330455	-1,44298673328866	0,352205389408518	-3,18844278667787	0,00143041313572011	0,0209190312518557
